renda_mensal,idade,score_credito,tempo_relacionamento,limite_credito
3019.85,40,88,3,2516.09
9245.32,67,56,11,8384.66
3272.85,55,63,1,975.0
4630.08,69,94,10,3751.15
5737.2,33,84,6,5330.15
1500.0,26,81,10,6247.49
10728.78,51,70,5,3491.69
4210.01,55,79,13,8314.46
3322.98,30,89,1,2959.25
2667.27,29,73,14,7603.24
5723.51,45,72,12,9702.72
5581.71,55,97,5,4793.4
2734.74,47,58,4,2137.24
2256.12,47,81,6,2378.66
7110.51,56,69,3,3157.0
3688.59,67,54,0,766.71
1557.97,36,50,8,4078.44
4704.16,26,73,2,2879.85
4196.55,20,72,12,8466.95
8900.06,20,96,10,9346.91
3955.63,53,97,3,1825.42
4383.55,28,96,7,5302.06
5438.91,48,59,2,2614.41
3858.26,38,75,11,5755.89
5881.91,62,68,8,5135.32
2966.26,65,80,10,7018.67
4521.37,69,57,9,4889.82
5813.63,44,54,8,6516.64
7275.27,56,69,5,6113.08
3827.63,45,58,5,3311.2
3803.75,45,97,1,2057.47
8082.46,53,59,12,8778.87
3896.36,63,91,9,7438.23
4886.52,26,75,12,9333.55
8425.51,18,98,4,6139.53
5134.91,39,85,0,2563.38
4504.49,40,91,4,3481.37
4653.68,35,50,7,4665.42
3519.1,52,52,11,4557.38
5901.57,55,81,5,2612.77
3151.95,47,65,1,1977.68
6557.02,26,57,6,6797.44
5030.43,30,86,5,5318.86
5470.95,51,51,0,901.05
8459.4,18,54,9,9098.76
2101.84,31,54,12,5888.31
5048.84,18,88,1,3711.22
6276.16,44,87,14,10024.3
3767.53,24,50,6,4085.65
6902.23,25,80,8,6769.71
3910.63,33,80,7,3856.75
5583.25,40,89,11,9310.96
4753.01,47,66,14,8583.3
5323.57,26,86,11,8304.19
5147.9,60,95,13,8098.76
4936.07,37,57,1,1655.64
4053.07,50,76,8,6048.41
3670.59,45,99,4,4084.13
5631.97,68,93,10,7236.99
5105.41,50,59,12,6371.09
3615.8,43,79,5,6187.97
5686.77,50,91,9,6386.87
4074.89,30,72,3,4982.48
8110.88,55,55,5,5684.55
9978.36,44,95,14,11814.81
7778.09,48,66,8,6793.91
7666.65,37,63,14,10852.09
6628.33,32,90,4,6714.38
4580.34,22,91,7,7053.21
1500.0,43,66,5,4002.89
2949.99,24,52,5,3582.34
3646.52,35,98,3,2164.37
7415.47,39,58,10,7914.72
5512.26,64,83,9,6583.8
3680.95,69,91,13,8392.8
1500.0,65,64,7,2426.07
9636.29,48,86,10,7773.62
6066.63,39,84,7,6709.67
6817.02,64,79,1,2327.42
3928.68,60,91,13,5576.69
4722.78,30,59,9,5777.84
4312.27,18,92,3,2705.13
5128.67,31,55,3,4344.8
8691.57,66,65,14,11000.74
2591.44,19,95,8,4656.49
4917.47,24,73,4,5232.01
5721.75,65,78,0,1105.17
4766.37,69,93,3,5225.96
6990.65,48,77,12,7714.22
1528.71,64,66,0,-919.64
8767.54,32,69,3,4780.87
2258.96,26,93,1,2700.43
2739.78,64,90,10,5353.85
4101.09,49,88,4,2874.61
3704.83,63,90,9,4286.73
5849.01,19,60,5,4475.4
5617.38,66,68,10,6481.8
5227.11,24,73,14,8529.9
2164.24,57,59,6,3306.89
4721.1,35,96,5,5083.65
5039.47,44,87,5,6654.41
7464.55,35,69,8,7036.34
5398.89,51,54,2,1448.75
5765.31,26,94,8,8072.67
8924.99,22,56,2,6794.29
2679.79,30,50,9,5124.21
4223.78,52,63,13,7950.26
2728.3,21,71,14,7385.43
8213.04,55,55,8,6410.72
8349.69,37,94,9,6630.05
8057.05,63,80,6,4562.96
6094.79,45,63,10,6486.26
5761.0,55,65,13,8077.91
4083.92,56,83,1,2982.78
6538.87,46,96,4,3378.23
2437.26,47,95,11,7081.23
2430.44,24,65,2,1786.29
4160.26,55,55,5,4114.98
8774.0,30,89,3,6576.87
3973.09,56,58,6,4676.68
4243.24,64,67,6,3428.83
5575.54,41,75,2,4283.41
6797.23,47,82,12,7933.16
7504.04,51,76,3,2687.08
2759.25,33,86,8,3646.47
4806.65,58,63,10,5792.72
5449.03,40,80,6,4900.64
5649.53,26,85,12,8896.81
6731.59,66,95,3,2607.03
6640.17,65,63,7,4095.52
5050.99,60,74,13,8600.56
7304.76,42,91,12,10474.28
6937.57,65,54,6,6348.61
6776.76,29,68,13,8218.42
3942.38,63,54,8,4130.81
6425.8,27,94,10,7319.36
7407.14,31,93,10,10396.6
3972.3,47,70,12,6348.31
5263.12,22,66,6,6641.19
8129.49,65,81,14,9314.28
5792.98,33,64,7,7665.71
4824.3,23,51,5,5186.52
7923.21,59,83,11,8390.94
4059.0,30,67,11,7219.09
1607.75,47,68,4,4237.28
3441.66,47,56,2,1640.05
7272.02,48,85,3,3104.64
6041.39,68,61,7,5469.21
5136.22,43,98,10,7450.33
7122.26,31,50,12,7277.88
5333.72,46,86,7,8480.4
4555.32,64,53,8,7503.68
6670.24,34,83,5,5540.35
4235.95,42,88,12,5586.47
5980.49,52,69,0,2798.94
3410.54,59,59,14,8597.75
2890.9,52,90,7,3983.61
3268.55,28,79,0,880.02
4947.87,69,94,14,8751.79
3704.1,45,81,4,4080.17
3760.25,22,79,6,3414.57
4693.12,41,74,3,2921.8
4855.56,57,80,7,4740.14
1897.9,18,56,9,6041.34
1500.0,43,62,13,6244.53
5799.94,64,82,2,2801.12
5278.44,45,95,5,5493.28
2259.53,25,69,8,4345.32
5872.56,38,50,10,8035.87
5868.9,52,93,0,1705.85
4395.58,59,90,9,5408.0
8918.73,54,92,10,8586.39
7538.42,22,59,2,4334.25
4201.86,63,66,8,5122.51
4239.16,50,86,0,2791.92
2084.24,44,56,7,4856.88
7449.45,30,77,4,7184.59
5493.64,58,71,2,312.58
6646.12,38,50,2,2120.51
1500.0,67,59,4,1424.54
6555.06,19,85,1,1506.41
3980.71,24,97,6,5444.23
6168.61,38,64,14,9226.55
6042.45,69,98,6,5070.09
4958.71,51,95,10,8858.54
3605.33,61,95,2,3839.37
5797.72,53,61,4,1728.59
3328.18,63,86,6,5116.91
7101.15,21,94,4,5160.65
3556.7,58,54,3,2329.31
5045.49,47,98,10,6092.99
3508.41,56,99,0,325.88
5317.47,62,87,3,4280.72
2936.48,41,58,6,4624.98
3381.71,50,59,10,5726.06
9589.06,40,57,14,12408.15
6688.43,51,68,11,7080.15
5738.9,29,66,9,7035.28
6028.23,41,66,7,5853.81
5611.28,38,79,11,6918.2
4822.22,53,98,5,3608.98
6513.44,22,55,5,5739.29
3346.03,60,73,13,6457.43
8191.07,66,62,2,4718.62
5240.67,54,77,14,7999.51
6603.41,63,86,6,8113.83
8146.77,64,65,12,9116.83
5982.41,59,90,1,3596.6
3379.02,38,84,4,3623.64
7439.09,22,77,1,1662.17
8392.38,20,59,7,6941.37
1500.0,22,76,11,7688.27
4796.25,33,91,0,1926.94
5582.88,37,89,8,6955.96
4471.89,39,50,6,5869.36
2508.12,36,94,2,2750.87
3233.89,20,96,12,8763.9
1500.0,59,64,2,1371.84
6910.22,30,95,13,10878.69
7747.11,45,62,8,7792.18
7719.26,55,81,5,6218.88
4940.86,22,55,9,5103.77
5543.83,57,52,12,7537.32
7139.85,57,55,13,8613.82
4534.23,26,64,6,6257.34
3101.44,65,53,7,4747.03
3858.57,57,85,7,4792.65
5351.1,54,51,4,4425.36
3572.72,28,94,9,7407.45
5946.59,47,72,1,1975.14
2289.79,46,63,11,5977.99
4514.69,57,56,1,2321.8
5811.1,54,53,9,4286.86
5265.02,52,55,7,5491.63
3529.76,57,66,4,2367.63
6470.1,40,61,1,2265.87
5524.98,58,92,14,8544.4
1500.0,40,90,1,782.38
5910.64,21,53,3,5154.13
4155.6,31,64,1,3920.4
3950.07,18,95,5,6070.46
3340.15,36,72,8,3679.73
2993.95,65,68,13,7297.21
5413.17,30,86,2,2669.05
6092.05,45,62,11,8007.38
5306.34,27,65,13,7139.92
6898.91,44,67,14,10265.6
6162.81,53,87,7,6432.74
1500.0,58,85,13,6440.72
3166.96,61,91,6,4675.54
7376.84,37,61,5,6575.87
2461.23,41,85,7,4731.94
1500.0,53,76,8,4823.66
8662.9,40,99,12,9877.94
5593.23,31,85,4,6749.28
3633.89,23,59,2,3045.36
3303.2,43,93,14,7372.44
6258.81,67,92,8,5491.36
5956.0,37,55,10,7203.28
5654.4,44,71,5,3251.91
4622.5,30,76,6,4695.7
2438.83,39,86,5,4240.67
4928.07,64,56,6,2098.2
7130.29,50,55,10,7600.7
3916.1,69,54,6,5521.31
6202.14,33,97,11,8976.99
4190.74,30,58,9,5476.73
6602.49,21,78,12,9374.34
3040.11,64,94,14,6142.1
5027.38,54,58,9,6915.18
5912.95,53,88,6,5679.64
3649.1,33,52,1,1129.51
5725.23,44,90,1,2463.06
4940.9,19,56,4,3440.46
4911.69,42,54,6,5978.22
3644.49,69,50,9,4214.89
6994.69,43,79,2,3932.92
3109.74,29,77,6,3771.55
5559.53,34,75,1,842.58
3301.58,43,89,4,1357.46
4867.66,56,63,2,2801.3
6285.73,35,72,13,9177.48
4422.3,45,87,13,8331.06
1500.0,47,82,2,-109.02
2310.61,36,58,8,4190.72
1500.0,35,81,12,8506.1
5135.82,55,86,1,2203.0
4989.98,48,64,4,1184.85
4298.75,20,50,1,2985.3
3747.09,27,83,1,2281.02
5442.26,34,99,10,5863.63
2105.36,24,59,3,2485.5
6912.11,69,95,14,10037.69
5150.24,58,58,9,6954.37
3110.41,51,80,11,5916.84
4163.16,40,62,6,3117.47
4737.33,25,84,10,7475.17
2238.43,66,71,1,966.83
6341.76,38,63,9,7286.05
6930.94,59,54,11,9106.9
5234.83,31,94,3,4165.73
6881.1,67,70,14,10902.6
10300.02,58,54,2,5389.88
1500.0,43,76,13,7170.5
5103.81,52,60,9,6387.51
2313.76,37,65,2,2990.61
8121.43,38,88,11,9843.24
5492.62,53,80,5,2375.94
3603.81,55,59,0,1275.06
4479.29,18,82,4,2820.25
7672.6,23,96,11,9707.19
5904.57,68,67,13,6852.48
6157.84,29,52,2,3025.25
7976.16,42,51,7,5639.1
6908.74,46,63,12,10112.51
7248.02,32,51,11,6788.01
4747.33,28,79,8,6048.0
1500.0,32,98,11,4904.44
5207.13,49,67,9,6898.38
3671.08,52,94,9,5674.2
6577.17,54,99,7,5357.81
1500.0,18,50,6,4055.67
6656.47,60,93,13,8932.51
5377.08,31,94,14,10076.83
5707.6,23,58,9,8229.08
6237.52,33,83,1,3926.03
4943.07,50,81,8,5323.98
4334.02,62,62,13,8048.79
7269.95,38,55,4,5012.14
6186.32,39,77,2,4281.51
6377.68,29,75,3,4927.93
4834.95,19,52,3,5006.76
5219.06,26,59,7,5393.64
4973.52,60,91,0,2676.24
1511.68,41,78,0,796.83
2237.75,55,67,12,7130.11
4753.63,59,55,10,5492.58
1500.0,63,87,6,2374.39
4779.72,69,64,8,6503.99
3211.48,28,80,12,8977.27
4848.05,51,75,4,4523.36
5340.01,42,57,4,4148.35
1500.0,34,87,0,352.54
5650.15,61,84,7,6327.92
4100.91,44,92,4,4434.62
1500.0,25,60,10,5715.67
4078.24,23,75,8,5647.49
5759.34,23,75,4,3913.3
4188.64,33,84,14,9288.43
4066.7,51,65,6,3639.14
5307.73,39,96,3,3753.48
4041.51,29,53,13,8388.12
4465.7,38,62,0,2333.54
2347.08,24,89,2,497.03
3963.43,24,54,7,5477.5
8768.16,52,76,12,9303.02
5356.83,45,67,0,2108.42
5538.25,65,80,11,7724.88
3714.65,40,77,8,4480.31
4210.63,60,94,1,1583.92
4543.03,31,76,11,7821.62
6748.4,38,89,2,2797.61
7397.7,19,53,2,3601.37
4091.3,42,75,9,8216.99
4953.16,61,73,5,4171.48
4529.93,18,55,1,1924.29
6524.73,18,81,9,7729.54
5937.17,37,90,7,5837.38
4820.09,31,73,14,9334.75
7019.29,59,60,6,5135.17
6036.23,18,76,6,5453.14
3457.75,67,70,9,5516.21
5016.42,65,92,14,7059.1
4646.96,51,69,12,5550.61
3024.25,59,56,4,2903.98
4549.38,28,75,7,4673.1
7278.18,38,85,10,6391.04
7189.82,64,88,0,4362.22
6826.5,30,63,9,8427.95
6558.29,42,97,10,7032.86
5415.97,44,92,1,3215.59
3797.27,40,51,14,8660.38
6127.51,29,83,14,7546.39
1707.35,47,58,5,1481.19
3656.24,29,87,12,8285.87
7209.51,23,85,6,5710.93
4015.81,42,56,12,7146.26
6279.95,42,93,3,4252.15
4273.88,47,76,7,5524.69
6100.34,56,74,6,5560.7
1919.82,32,67,3,1575.23
7543.6,29,94,6,6707.63
2768.09,28,91,12,7386.05
2276.33,62,57,12,7048.15
7436.12,37,82,0,5270.8
4994.36,48,94,14,9964.31
4387.51,22,83,1,416.01
8135.29,23,98,13,9519.1
6462.16,52,58,0,2679.61
4101.0,61,70,5,4343.24
4731.23,38,54,2,1782.54
7147.82,63,91,6,8108.63
3072.85,24,65,0,1503.45
7886.91,33,52,2,4775.31
4113.28,19,67,1,3828.96
3257.02,24,82,7,5144.13
7173.83,53,56,8,5299.03
6469.21,69,64,0,2131.04
1500.0,66,80,2,1476.79
4786.35,45,68,8,5381.39
2789.6,29,81,14,7956.74
6596.68,49,53,13,8439.77
8439.23,22,86,7,6387.41
6075.44,35,85,6,6235.3
3480.66,31,57,6,5188.58
6779.88,67,52,12,8733.51
4899.29,23,78,12,7446.86
4852.43,41,87,4,5422.08
4029.41,46,75,0,2424.35
5209.37,55,69,14,8769.93
4858.05,18,53,9,6318.22
1500.0,20,96,7,6647.67
5051.73,50,70,10,5871.01
4724.77,45,51,4,4438.85
5693.64,53,61,4,4322.77
1500.0,60,87,0,-3.9
6024.01,69,72,4,5124.1
5057.21,65,85,5,5254.86
5990.27,43,97,4,5186.33
1741.75,44,95,12,7668.78
2530.56,37,66,11,7233.89
1500.0,38,73,13,7546.47
5292.63,20,94,2,2664.24
4309.86,31,55,10,4941.77
4712.01,27,95,4,4609.32
2215.1,56,77,13,6372.93
2580.34,34,91,1,3139.89
1500.0,43,93,13,8035.62
2308.9,26,59,2,619.49
3699.93,49,83,7,7505.85
3803.3,51,68,8,5351.79
4864.75,25,79,5,4472.4
6523.26,50,72,13,8896.79
3622.04,21,68,7,7970.15
5977.58,63,79,13,9715.29
6556.52,59,97,9,7982.24
7300.08,33,70,13,9598.7
5979.57,40,54,1,4059.85
5146.58,66,84,7,5151.34
2839.93,43,84,14,7245.22
5545.02,67,66,5,3634.61
4247.42,32,89,13,9636.6
7752.98,29,80,11,9633.69
5182.54,32,71,14,9124.24
4680.06,60,61,5,3694.32
7831.86,28,98,4,5367.18
4035.25,32,95,14,8400.06
4993.61,29,78,7,6613.32
9018.78,68,90,14,10265.3
5532.47,37,84,13,8590.22
7250.28,28,51,13,8873.84
8007.58,27,81,11,8611.9
3896.27,42,95,4,3584.05
6817.55,28,72,13,8492.44
4334.5,46,84,6,6262.72
9079.88,47,66,14,10092.32
7887.24,42,69,14,8901.82
6486.58,29,72,6,5373.49
7089.2,49,53,12,8536.48
3608.82,64,76,9,5298.29
8435.1,18,79,8,8259.36
3191.24,65,81,0,1339.84
5814.07,68,61,9,7472.4
3572.08,40,64,4,2932.02
6720.78,29,81,1,5294.53
8490.15,47,89,9,7329.12
5903.09,44,89,1,2292.37
5630.16,19,68,10,7354.48
4772.76,43,86,11,8644.9
5200.92,54,50,7,4698.54
4328.52,67,81,11,6386.19
8266.7,52,56,11,6351.4
6587.95,29,56,1,2196.43
4305.18,24,73,10,5722.44
5120.79,32,64,4,5191.73
10831.78,66,84,7,7580.36
5544.31,55,97,1,2211.33
7905.9,28,50,7,4853.99
3846.88,32,92,3,3697.22
5947.19,55,57,0,1675.73
3751.0,68,97,12,6835.28
3929.38,25,86,6,4618.04
6587.48,40,91,9,5441.54
3208.81,30,79,0,2797.5
2615.92,32,72,7,4644.02
6370.45,33,82,4,5982.36
4023.62,64,71,1,1356.49
4440.0,34,92,13,9582.45
1500.0,37,72,5,3660.24
2461.41,61,51,1,1660.67
5441.36,60,54,10,5571.3
4532.85,49,92,5,4917.53
6818.35,59,78,8,6040.3
3200.56,54,57,14,8536.98
4667.88,27,68,13,9649.55
5092.97,19,50,7,5835.23
4591.74,60,92,0,-232.22
6195.02,42,67,12,7693.66
2828.45,26,79,9,4492.26
6024.59,66,94,4,4250.6
7278.21,66,68,3,2672.45
3353.33,47,99,0,1694.4
5801.34,64,95,11,7011.21
5714.76,23,54,14,8434.45
6177.57,24,60,10,8154.75
5002.98,44,75,6,5167.92
7836.58,63,77,7,4261.16
9220.57,22,52,12,10456.32
6250.17,67,93,6,5393.42
5627.82,33,63,6,5424.72
5027.56,61,66,7,5848.02
2372.92,42,60,6,2263.94
2145.17,34,53,6,3710.51
2692.07,61,77,1,1091.44
5531.48,49,62,6,5222.16
4614.54,30,74,7,3648.18
8054.23,45,91,8,7324.88
1500.0,35,87,5,2538.72
5081.45,47,53,5,4541.57
5866.78,24,90,6,7213.65
6795.37,22,89,6,6352.82
5286.65,53,77,5,6090.46
5729.59,33,73,11,7006.15
5352.06,20,98,7,5237.05
5879.5,59,64,8,6673.5
4961.44,35,77,1,2451.35
9232.36,48,75,6,6713.68
6155.69,25,71,6,5443.38
5394.78,28,56,0,2270.53
3523.75,20,59,11,6066.25
4315.41,53,71,13,7783.59
8020.24,38,78,9,8894.5
1500.0,18,86,5,3236.41
5113.6,37,77,3,3756.04
4950.15,67,69,13,8156.46
6000.17,27,69,3,5324.29
5530.43,67,50,0,2494.19
8031.62,23,56,7,7583.65
5196.41,32,98,14,7993.39
4871.78,52,79,11,6598.84
6903.58,59,99,6,5539.92
8065.66,54,82,4,5601.77
6373.69,31,68,6,4116.71
7023.09,40,96,1,1921.61
4565.19,54,78,9,4553.03
5250.81,22,90,8,6796.21
7971.46,62,79,12,8232.31
6053.42,27,89,8,8581.3
4515.94,29,51,3,2040.24
5065.1,38,96,7,6571.18
7074.3,65,58,0,2574.46
7252.45,23,83,12,10429.3
3315.74,25,83,12,6369.56
5725.18,23,84,5,5817.48
4984.31,46,96,6,5402.81
4868.93,28,77,7,4984.79
7660.62,24,68,5,5010.44
4524.92,40,62,7,5109.68
3848.85,43,97,13,8116.98
3370.02,48,64,4,1442.18
4650.91,25,67,8,6990.75
3529.51,37,66,12,5566.13
3270.44,58,64,7,3023.01
3220.06,60,96,2,2155.36
3338.91,37,86,12,5942.44
3478.34,30,60,8,3965.01
5798.11,62,77,13,9451.15
1500.0,21,82,12,6697.33
3596.49,41,71,7,5113.09
4799.74,22,87,7,5292.33
7297.25,46,86,7,7348.3
4508.15,32,76,9,6028.85
4693.35,39,50,11,7239.37
4824.11,37,50,5,5988.59
1500.0,31,68,2,2667.53
6318.19,32,91,14,10096.59
6234.84,21,58,8,6347.79
6628.99,18,56,5,3413.03
10011.7,53,79,11,8173.59
2402.96,48,52,1,1340.05
2023.95,51,96,3,3136.89
6411.73,38,85,11,7251.33
4325.02,34,76,5,6779.04
3028.74,28,94,13,8024.98
4434.88,61,81,9,6755.97
3763.31,68,86,13,7545.96
8449.55,34,62,5,5080.1
9523.62,35,87,9,9299.21
1728.88,25,99,4,2919.62
2046.9,60,81,0,1394.65
3481.26,50,95,12,8021.79
3620.94,37,82,10,7463.59
3449.48,28,95,7,4039.2
4611.53,21,82,14,9886.36
4106.33,43,74,3,1803.14
2292.77,19,82,1,1767.96
2946.38,57,64,8,4381.03
8092.68,52,90,3,5508.05
4285.1,29,50,14,7849.5
4182.74,25,75,11,7512.91
1959.13,35,90,0,1700.25
4073.57,59,59,11,5348.31
6921.8,57,73,5,5076.43
6191.1,40,76,9,5562.56
6622.2,63,53,1,4788.9
2592.81,18,56,3,3107.49
2560.76,20,66,12,6994.62
7266.87,66,60,8,5642.32
6652.55,64,96,1,3045.76
4483.07,54,52,6,3369.66
6706.08,24,62,4,5105.73
2594.01,31,60,2,2214.86
2511.06,58,75,12,6715.45
1765.08,38,80,12,6740.78
5722.94,34,69,8,4761.34
5433.44,66,98,14,9353.65
3955.17,41,78,4,2953.99
3439.21,25,58,9,6284.68
9829.1,33,58,7,7516.34
4481.74,28,68,7,4330.24
7776.13,54,68,0,2835.98
4707.3,50,93,12,9158.49
3998.57,45,68,6,3248.74
7833.32,69,96,4,3328.41
6579.93,24,61,7,7080.32
4951.78,66,79,13,7535.06
7267.43,31,60,5,5793.91
10040.61,65,70,10,8575.34
3535.29,64,78,10,6747.74
5943.47,58,77,0,2944.24
4181.58,38,52,7,3320.31
3130.92,60,59,7,3716.63
3075.47,53,88,8,6489.28
8184.67,60,88,12,9135.4
1500.0,66,95,4,1023.95
6015.72,68,61,1,2767.09
3349.51,40,78,12,7962.78
8544.99,55,83,13,10087.13
4453.85,36,74,2,2808.13
4271.98,19,99,14,10022.9
8139.02,26,69,5,6133.04
6753.6,46,58,4,4042.3
6108.45,30,90,7,8282.94
6611.62,36,99,13,11763.58
2833.45,33,51,0,-540.14
6483.43,65,92,4,4338.06
4601.89,61,99,0,1169.71
5721.85,32,83,6,5569.28
5969.11,23,54,0,4563.54
2778.98,44,51,6,3501.99
6187.65,34,56,3,3760.81
4627.29,25,93,10,7060.9
2520.16,52,70,0,1896.11
4706.87,53,71,2,2399.23
5040.05,56,63,12,8627.82
6187.26,37,98,11,7575.67
1500.0,61,92,10,5034.58
5776.27,48,60,13,8502.93
3976.28,29,96,4,4713.93
6619.75,46,95,0,1637.3
4996.27,41,83,4,4926.71
4333.24,39,59,12,7416.68
4645.0,67,58,11,8553.26
5666.82,28,99,14,9073.79
6815.82,59,81,14,8512.99
3217.78,68,77,0,1138.81
4312.68,50,89,10,5322.17
7938.69,52,66,8,7773.86
4277.78,24,70,5,4148.14
5734.5,43,71,4,2847.5
2531.62,34,89,7,4962.02
1570.99,33,54,3,1760.26
2919.59,25,99,8,7011.87
3620.22,56,69,14,9792.54
7079.82,20,81,1,5664.95
7299.05,38,87,0,3202.27
1500.0,49,63,13,8247.53
3917.51,36,77,3,2995.03
6395.58,55,67,4,5243.78
4789.29,47,70,3,3088.94
8009.12,67,80,8,5789.25
6347.0,33,50,5,5894.36
4464.63,45,59,6,4916.2
4642.66,67,82,8,6421.07
4886.42,56,65,11,7690.08
3308.09,65,71,12,6783.92
6878.43,26,76,8,6886.73
6484.86,69,75,14,10455.58
5908.54,21,60,6,4800.91
5485.15,19,86,10,7247.91
2963.6,57,73,2,2069.52
6008.39,38,96,0,2306.05
5258.2,28,74,4,5119.31
9004.54,53,81,11,9341.73
2413.42,67,51,11,5122.41
3553.41,39,67,3,2555.64
1826.71,47,51,3,2670.7
4563.96,35,71,5,3715.52
1518.2,23,56,8,4559.42
7371.0,25,68,0,2461.83
7184.47,48,86,13,9862.53
4680.74,30,97,12,9460.2
2972.56,59,95,14,7676.88
1951.79,62,91,5,2794.94
3592.27,31,86,12,8716.0
6250.74,36,68,9,7092.92
3425.89,22,95,9,6594.07
8817.15,55,72,9,8348.13
7981.39,52,55,3,3701.76
5001.65,29,84,6,5234.9
4076.26,36,61,6,4911.17
3861.61,34,68,8,6320.05
8196.75,56,84,5,4874.78
3686.61,35,79,0,1907.92
6868.74,54,63,4,3713.63
5043.58,46,51,1,3586.95
6427.12,38,89,0,3166.98
3359.21,20,62,3,3226.41
4334.16,58,79,8,3726.93
4951.63,69,98,14,11249.53
3737.27,48,60,7,4723.18
7498.45,55,54,8,7003.93
3471.38,53,65,9,5033.91
3845.94,57,61,14,6813.59
7717.4,37,51,6,4903.03
7329.85,21,81,1,5073.57
8175.96,37,89,14,10012.58
1500.0,45,73,4,3709.31
5401.45,58,92,12,7236.98
5180.56,45,70,12,9244.11
3876.53,66,74,3,3306.48
5648.92,52,99,0,2833.57
4357.12,27,99,4,4261.53
5323.98,26,93,7,6769.88
11803.75,45,60,1,4856.58
5634.26,62,76,5,5109.59
5718.26,43,73,11,8325.54
6642.44,69,85,10,7362.31
5361.29,36,77,5,3994.86
2803.93,55,50,1,-67.28
1706.58,25,92,8,4725.0
4941.42,20,66,11,7555.83
4461.78,31,65,13,9530.77
1500.0,66,61,8,4658.09
8258.79,21,62,1,4456.04
5214.01,66,79,3,3004.64
7878.87,39,82,8,7780.95
1500.0,69,64,9,3394.76
7916.97,47,95,1,3754.21
4029.59,69,52,12,5002.1
7518.32,63,94,0,4051.15
5429.74,28,80,1,2542.12
5906.51,24,62,9,7744.91
5909.03,29,86,14,9505.9
4149.72,45,75,3,3333.38
3706.97,52,71,8,6933.67
4277.68,42,74,1,2974.19
2056.18,21,77,9,5938.07
4038.58,57,63,5,5057.21
3606.42,32,63,5,3060.82
2008.19,34,63,10,6569.01
5917.33,32,69,13,6455.56
5015.43,68,61,6,4015.54
5492.08,56,67,1,1092.55
6394.9,52,69,11,6906.29
4524.28,43,69,12,8411.11
3122.57,19,61,13,8264.09
5607.88,62,52,1,1921.79
1500.0,43,72,4,3568.95
4783.81,59,97,0,409.8
6530.34,42,92,11,8375.74
7093.85,40,72,9,6803.92
3941.11,30,87,13,7623.9
1500.0,43,72,4,1792.81
1500.0,22,51,11,5954.16
6276.1,31,94,9,7630.73
4292.03,22,58,11,6476.14
9034.6,33,61,12,10086.53
2177.79,49,54,14,6540.5
5684.67,25,70,3,3140.8
8324.7,47,50,2,2189.17
5412.92,62,63,0,1774.25
1816.13,58,54,5,3682.77
10545.22,45,65,13,10568.51
8161.17,36,97,12,8524.89
4545.51,26,66,0,-109.47
6637.91,54,65,3,4036.33
6659.32,39,66,14,9626.32
6283.54,60,61,10,6886.1
2236.51,23,68,12,7428.9
5648.32,23,98,3,3491.92
7921.43,18,97,3,4927.91
6009.05,53,92,10,7689.93
5794.3,47,57,3,2559.02
3926.35,25,89,12,9118.86
3192.04,66,64,12,8203.45
1854.97,40,88,3,889.4
6514.93,40,75,11,8781.51
4558.23,20,69,0,2134.34
2317.24,42,65,1,1010.11
6952.82,59,67,11,9198.92
3826.18,50,84,1,599.21
3284.27,21,54,6,5773.33
4007.5,41,81,0,-348.3
4613.82,18,99,0,3602.82
5916.04,26,65,1,4129.9
3249.37,47,85,7,4684.18
7020.75,55,93,5,4587.36
5968.46,23,67,4,3503.47
3970.67,60,72,1,2652.79
4680.42,36,92,12,7504.22
4154.74,32,56,4,1749.24
5131.73,51,81,2,2366.36
8039.75,46,69,1,2903.58
4134.13,20,76,0,1702.63
5378.93,20,71,14,9790.97
3602.83,49,73,12,6012.97
6063.91,62,50,1,3464.15
5552.81,48,94,13,9303.13
7659.24,46,70,5,5825.81
3341.62,22,85,0,2289.31
6381.15,19,59,7,6809.6
7528.17,33,92,11,9292.74
4124.76,48,71,13,7544.31
4746.09,34,52,1,2262.12
5381.48,65,56,6,3856.52
4526.84,69,56,5,3266.28
5354.64,26,84,3,3613.95
6346.87,23,88,6,6629.79
4772.05,33,50,0,279.89
4756.4,21,83,4,5997.9
5533.32,54,64,1,3225.83
4201.66,20,53,14,11264.81
4300.57,20,57,3,3662.72
3202.28,41,74,0,1217.96
4915.72,22,70,2,4886.44
5895.5,66,79,9,5167.2
4461.73,56,76,10,5659.36
3452.98,31,63,8,5135.87
4807.57,68,89,7,3338.15
5794.18,64,66,14,7735.88
5255.94,45,66,9,7365.25
9459.1,25,52,9,6477.76
3687.17,69,62,11,8245.52
4699.37,54,97,10,7234.19
6558.59,50,65,1,2266.12
3610.64,36,82,9,6545.48
8856.44,35,77,11,8186.32
5009.23,60,59,3,2413.65
6122.29,36,64,14,9935.23
5038.03,52,81,8,5884.05
7037.28,30,68,1,4262.57
2874.31,52,80,2,2985.15
8143.7,62,93,2,4835.54
5463.44,34,89,3,5556.43
6316.92,56,83,14,9294.83
3523.25,61,97,11,6761.65
5674.49,41,81,4,4681.1
3064.02,69,87,1,760.6
7351.29,47,80,9,7740.73
2420.38,37,76,14,8376.29
5308.35,58,83,9,5667.04
4223.15,44,82,2,3340.14
1874.74,59,75,1,868.67
